NAME;TYPE;PERIOD;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU
BAWA;Cratere;;Bawa;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Nome di donna;Africa;africano;;;;;;;;123.1;123.1 ° Est;-23.2;23.2 ° Sud;Sud-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;10;10;6;6;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
BECQUEREL;Cratere;;Antoine H. Becquerel;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;Francia;francese;19;19° secolo;Châtillon sur Loing;1788;Parigi;1878;Scopritore l'effetto piezoelettrico nel 1819 e di una batteria fotovoltaica nel 1839. Inventore l'attinometro elettrochimico.;125.2;125.2 ° Est;-1.9;1.9 ° Sud;Sud-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;65;65;38;38;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
BECVAR;Cratere;;Antonin Becvar;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Astronomo;Cecoslovacchia;cecoslovacco;20;20° secolo;??;1901;??;1965;Autore di vari atlanti celesti e stellari.;129.7;129.7 ° Est;40.7;40.7 ° Nord;Nord-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;V-158-M V-163-M;67;67;39;39;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
BEIJERINCK;Cratere;;Martinus W. Beijerink;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Botanico;Olanda;olandese;20;20° secolo;??;1851;??;1931;??;151.8;151.8 ° Est;-13.5;13.5 ° Sud;Sud-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;70;70;41;41;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
BELL;Cratere;;Alexander G. Bell;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Inventore;Gran Bretagna;scozzese;20;20° secolo;Edimburgo;1847;Baddeck;1922;Perfezionò il telefono inventato dall'italiano Meucci;-96.4;96.4 ° Ovest;21.8;21.8 ° Nord;Nord-Ovest;;VIII;Röntgen;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;IV-196-H3;86;86;51;51;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Formazione circolare situata nella zona delle librazioni.;;;;1;Formazione di scarso interesse;14;durante la Luna Piena;6 giorni dopo l'Ultimo Quarto;30;Binocolo 10x;Rifrattore da 50 mm
BELLINSGAUZEN;Cratere;;Faddey F. Bellingshausen;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Esploratore;Russia;russo;19;19° secolo;??;1778;??;1852;??;-164.6;164.6 ° Ovest;-60.6;60.6 ° Sud;Sud-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;63;63;37;37;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
BELOPOL'SKIY;Cratere;;Aristarch A. Belopol'skiy;UAI 1971 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Astronomo;URSS;sovietico;20;20° secolo;??;1854;??;1934;??;-128.1;128.1 ° Ovest;-17.2;17.2 ° Sud;Sud-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;59;59;35;35;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
BELYAEV;Cratere;;Pavel I. Belyaev;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Cosmonauta;URSS;sovietico;20;20° secolo;??;1925;??;1970;Cosmonauta della missione Voskhod 2 con Leonov il 18 Marzo 1965.;143.5;143.5 ° Est;23.3;23.3 ° Nord;Nord-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;54;54;32;32;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
BENEDICT;Cratere;;F. G. Benedict;UAI 1985 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Chimico;USA;americano;20;20° secolo;??;1870;??;1957;??;141.5;141.5 ° Est;4.4;4.4 ° Nord;Nord-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;14;14;8;8;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
BERGMAN;Cratere;;Torbern Olof Bergman;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Chimico;Svezia;svedese;18;18° secolo;Katrineberg;1735;Medevi;1784;Mineralogista. Scopritore del nichel, del tungsteno e della composizione dei carbonati.;137.5;137.5 ° Est;7;7 ° Nord;Nord-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;21;21;12;12;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
BERGSTRAND;Cratere;;Carl Osten E. Bergstrand;UAI 1997 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Astronomo;Svezia;svedese;20;20° secolo;Stoccolma;1873;Uppsala;1948;Inventore di una tavola di rifrazione differenziale. Studio dei satelliti di Urano e della corona solare.;176.3;176.3 ° Est;-18.8;18.8 ° Sud;Sud-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;43;43;25;25;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
BERKNER;Cratere;;Lloyd V. Berkner;UAI 1979 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Geofisico;USA;americano;20;20° secolo;??;1905;??;1967;??;-105.2;105.2 ° Ovest;25.2;25.2 ° Nord;Nord-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;86;86;51;51;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
BERLAGE;Cratere;;Hendrik P. Berlage;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Geofisico;Olanda;olandese;20;20° secolo;??;1896;??;1968;??;-162.8;162.8 ° Ovest;-63.2;63.2 ° Sud;Sud-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;92;92;54;54;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
BHABHA;Cratere;;Homi Jehangir Bhabha;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;India;indiano;20;20° secolo;Bombay;1909;Monte Bianco;1966;Studio dei raggi cosmici. Presidente della prima conferenza internazionale sull'uso pacifico l'energia nucleare, tenutasi a Ginevra nel 1955. Morto in un incidente aereo.;-164.5;164.5 ° Ovest;-55.1;55.1 ° Sud;Sud-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;V-030-H1 V-043-M;64;64;38;38;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
BINGHAM;Cratere;;H. Bingham;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Esploratore;USA;americano;20;20° secolo;??;1875;??;1956;??;115.1;115.1 ° Est;8.1;8.1 ° Nord;Nord-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;33;33;19;19;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
BIRKELAND;Cratere;;Olaf K. Birkeland;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;Norvegia;norvegese;19;19° secolo;??;1867;?;1917;??;173.9;173.9 ° Est;-30.2;30.2 ° Sud;Sud-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;V-065-M;82;82;48;48;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
BIRKHOFF;Cratere;;George David Birkhoff;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Matematico;USA;americano;20;20° secolo;Overisel;1884;Cambridge;1944;Teoria generale dei sistemi dinamici. Dimostrazione l'ultimo teorema di Poincaré. Studi sulla teoria della relatività.;-146.1;146.1 ° Ovest;58.7;58.7 ° Nord;Nord-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;V-024-H3 V-029-H2 V-028-M V-028-H3 V-025-M V-029-M;345;345;203;203;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
BJERKNES;Cratere;;Vilhelm F. K. Bjerknes;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;Norvegia;norvegese;20;20° secolo;??;1862;??;1951;??;113;113 ° Est;-38.4;38.4 ° Sud;Sud-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;48;48;28;28;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
BLACKETT;Cratere;;Patrick Maynard Stuart Blackett;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;Gran Bretagna;britannico;20;20° secolo;Londra;1897;Londra;1974;Studio dei raggi cosmici. Prima fotografia di un fenomeno di trasmutazione nel 1925. Autore di una teoria generale l'elettromagnetismo. Premio Nobel nel 1948.;-116.1;116.1 ° Ovest;-37.5;37.5 ° Sud;Sud-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;141;141;83;83;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
BLANCHARD;Cratere;;Jean Pierre Blanchard;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Scienziato;Francia;francese;18;18° secolo;Les Andelys;1753;Parigi;1809;Studi sul paracadute. Prima traversata della Manica in pallone nel 1785. Caduta del suo pallone a L'Aia nel 1808.;-94.4;94.4 ° Ovest;-58.5;58.5 ° Sud;Sud-Ovest;;VI;Hausen;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;40;40;24;24;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Formazione circolare situata nella zona delle librazioni.;;;;1;Formazione di scarso interesse;14;durante la Luna Piena;6 giorni dopo l'Ultimo Quarto;30;Binocolo 10x;Rifrattore da 50 mm
BLAZHKO;Cratere;;Sergej N. Blazhko;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Astronomo;URSS;sovietico;20;20° secolo;??;1870;??;1956;??;-148;148 ° Ovest;31.6;31.6 ° Nord;Nord-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;54;54;32;32;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
BOBONE;Cratere;;Jorge Bobone;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Astronomo;Argentina;argentino;20;20° secolo;??;1901;??;1958;??;-131.8;131.8 ° Ovest;26.9;26.9 ° Nord;Nord-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;31;31;18;18;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
BOK;Cratere;;Priscilla Fairfield Bok;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Astronoma;USA;americana;20;20° secolo;??;1896;??;1975;Scopritrice delle nubi compatte di polvere interstellare o globuli.;-171.6;171.6 ° Ovest;-20.2;20.2 ° Sud;Sud-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;45;45;26;26;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
BOLTZMANN;Cratere;;Ludwig E. Boltzmann;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;Austria;austriaco;19;19° secolo;Vienna;1844;Duino;1906;Autore della teoria cinetica dei gas e di una formula che descrive l'entropia, introducendo una nuova costante fondamentale della fisica. Suicida a seguito di una grave malattia.;-90.7;90.7 ° Ovest;-74.9;74.9 ° Sud;Sud-Ovest;;VI;Hausen;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;IV-193-H1;76;76;45;45;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Formazione circolare situata nella zona delle librazioni.;;;;1;Formazione di scarso interesse;14;durante la Luna Piena;6 giorni dopo l'Ultimo Quarto;30;Binocolo 10x;Rifrattore da 50 mm
BOLYAI;Cratere;;Janos Bolyai;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Matematico;Ungheria;ungherese;19;19° secolo;??;1802;??;1860;??;125.9;125.9 ° Est;-33.6;33.6 ° Sud;Sud-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;III-121-H3;135;135;79;79;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
BONDARENKO;Cratere;;V. V. Bondarenko;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Cosmonauta;URSS;sovietico;20;20° secolo;??;1937;??;1961;Allievo cosmonauta. Non ha partecipato a nessuna missione spaziale.;136.3;136.3 ° Est;-17.8;17.8 ° Sud;Sud-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;30;30;18;18;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
BORMAN;Cratere;;Frank Borman;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Astronauta;USA;americano;20;20° secolo;??;1928;;;Comandante della missione Apollo 8. Primo inserimento in un'orbita lunare nel Dicembre 1968.;-147.7;147.7 ° Ovest;-38.8;38.8 ° Sud;Sud-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;V-030-H1;50;50;29;29;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
BOSE;Cratere;;Sir Jagadis Chandra Bose;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;India;indiano;20;20° secolo;Mymensingh;1858;Giridih;1937;Inventore di un generatore di onde elettromagnetiche ultracorte nel 1897. Studi dei fenomeni molecolari.;-170;170 ° Ovest;-53.5;53.5 ° Sud;Sud-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;V-043-M;91;91;54;54;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
BOWDITCH;Cratere;;Nathaniel Bowditch;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Astronomo;USA;americano;19;19° secolo;??;1773;??;1848;??;103.1;103.1 ° Est;-25;25 ° Nord;Nord-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;40;40;24;24;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
BOYLE;Cratere;;Sir Robert Boyle;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;Gran Bretagna;britannico;17;17° secolo;Lismore Castle;1627;Londra;1691;Scopritore della legge della compressione dei gas insieme a Mariotte. Ideatore dello zero di temperatura al punto di fusione del ghiaccio. Oppositore della teoria degli elementi di Aristotele. Inventore della nozione di elemento e dei metodi di analisi chimica.;178.1;178.1 ° Est;-53.1;53.1 ° Sud;Sud-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;57;57;34;34;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
BRAGG;Cratere;;Sir William Henry Bragg;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;Gran Bretagna;britannico;20;20° secolo;Wigton;1862;Londra;1942;Direttore della Società Reale Inglese nel 1923. Autore di numerosi lavori sui raggi X e sulla radioattività, insieme a suo figlio. Ideatore di uno spettrografo ad alta frequenza. Premio Nobel nel 1915.;-102.9;102.9 ° Ovest;42.5;42.5 ° Nord;Nord-Ovest;;VIII;Röntgen;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;84;84;49;49;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Formazione circolare situata nella zona delle librazioni.;;;;1;Formazione di scarso interesse;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
